ts_ms;latencia_ms;exito
1782096199832;105;1
1782096199948;114;1
1782096200068;120;1
1782096200070;1;1
1782096200233;162;1
1782096200328;95;1
1782096200431;102;1
1782096200551;120;1
1782096200552;1;1
1782096200658;104;1
1782096200754;96;1
1782096200878;124;1
1782096200995;116;1
1782096200996;1;1
1782096201168;171;1
1782096201272;104;1
1782096201382;109;1
1782096201499;116;1
1782096201501;2;1
1782096201632;130;1
1782096201745;113;1
1782096201855;109;1
1782096201974;118;1
1782096201975;1;1
1782096202154;179;1
1782096202257;101;1
1782096202361;105;1
1782096202472;110;1
1782096202474;1;1
1782096202588;113;1
1782096202704;116;1
1782096202812;108;1
1782096202929;116;1
1782096202930;1;1
1782096203038;108;1
1782096203218;179;1
1782096203321;103;1
1782096203436;115;1
1782096203438;1;1
1782096203548;110;1
1782096203660;111;1
1782096203769;109;1
1782096203890;120;1
1782096203893;2;1
1782096204003;110;1
1782096204182;179;1
1782096204293;110;1
1782096204413;119;1
1782096204414;1;1
1782096204525;110;1
1782096204637;112;1
1782096204747;110;1
1782096204871;123;1
1782096204872;1;1
1782096204985;112;1
1782096205209;224;1
1782096205319;110;1
1782096205441;120;1
1782096205443;1;1
1782096205559;116;1
1782096205675;115;1
1782096205795;119;1
1782096205918;123;1
1782096205921;1;1
1782096206033;112;1
1782096206246;213;1
1782096206355;109;1
1782096206475;119;1
1782096206476;0;1
1782096206595;118;1
1782096206711;117;1
1782096206833;121;1
1782096206955;122;1
1782096206957;1;1
1782096207072;115;1
1782096207295;222;1
1782096207407;112;1
1782096207527;120;1
1782096207529;1;1
1782096207642;114;1
1782096207758;115;1
1782096207872;114;1
1782096207999;126;1
1782096208000;1;1
1782096208230;229;1
1782096208348;118;1
1782096208502;153;1
1782096208653;150;1
1782096208654;2;1
1782096208782;127;1
1782096208930;148;1
1782096209065;135;1
1782096209297;230;1
1782096209300;3;1
1782096209445;144;1
1782096209608;163;1
1782096209739;130;1
1782096209886;147;1
1782096209887;1;1
1782096210005;116;1
1782096210318;313;1
1782096210545;227;1
1782096210809;264;1
1782096210815;4;1
1782096211179;364;1
1782096211382;202;1
1782096211779;397;1
1782096212067;287;1
1782096212070;2;1
1782096212418;348;1
1782096212649;230;1
1782096212905;256;1
1782096213255;349;1
1782096213269;13;1
1782096213407;137;1
1782096213532;125;1
1782096213670;137;1
1782096213811;141;1
1782096213813;1;1
1782096213942;128;1
1782096214062;120;1
1782096214268;205;1
1782096214397;129;1
1782096214399;1;1
1782096214518;119;1
1782096214633;115;1
1782096214754;120;1
1782096214906;151;1
1782096214908;1;1
1782096215040;132;1
1782096155256;223;1
1782096155312;54;1
1782096155529;217;1
1782096155943;412;1
1782096156217;273;1
1782096156218;2;1
1782096156369;150;1
1782096156580;210;1
1782096156781;201;1
1782096156935;153;1
1782096156936;0;1
1782096157105;169;1
1782096157252;146;1
1782096157350;98;1
1782096157445;94;1
1782096157445;0;1
1782096157555;109;1
1782096157650;93;1
1782096157750;101;1
1782096157844;92;1
1782096157844;0;1
1782096157959;113;1
1782096158057;99;1
1782096158171;113;1
1782096158277;106;1
1782096158279;0;1
1782096158369;90;1
1782096158456;87;1
1782096158555;98;1
1782096158649;93;1
1782096158650;0;1
1782096158764;114;1
1782096158885;120;1
1782096159016;131;1
1782096159135;119;1
1782096159137;1;1
1782096159254;116;1
1782096159368;113;1
1782096159484;117;1
1782096159612;126;1
1782096159613;1;1
1782096159753;139;1
1782096159884;130;1
1782096160014;130;1
1782096160135;120;1
1782096160136;0;1
1782096160259;123;1
1782096160378;119;1
1782096160503;125;1
1782096160621;117;1
1782096160623;1;1
1782096160751;128;1
1782096160876;124;1
1782096161002;125;1
1782096161144;142;1
1782096161145;1;1
1782096161273;126;1
1782096161407;134;1
1782096161537;130;1
1782096161683;145;1
1782096161683;1;1
1782096161824;139;1
1782096161956;132;1
1782096162087;131;1
1782096162216;128;1
1782096162218;1;1
1782096162361;143;1
1782096162501;140;1
1782096162640;138;1
1782096162785;145;1
1782096162787;1;1
1782096162924;137;1
1782096163075;151;1
1782096163221;145;1
1782096163370;149;1
1782096163371;1;1
1782096163521;149;1
1782096163667;145;1
1782096163821;154;1
1782096163977;155;1
1782096163978;1;1
1782096164134;155;1
1782096164320;185;1
1782096164488;167;1
1782096164646;158;1
1782096164648;2;1
1782096164807;158;1
1782096164941;135;1
1782096165057;115;1
1782096165145;87;1
1782096165145;0;1
1782096165252;106;1
1782096165357;104;1
1782096165456;99;1
1782096165550;94;1
1782096165551;0;1
1782096165651;100;1
1782096165758;106;1
1782096165854;95;1
1782096165940;86;1
1782096165940;0;1
1782096166016;75;1
1782096166093;77;1
1782096166171;78;1
1782096166266;94;1
1782096166267;0;1
1782096166344;78;1
1782096166432;87;1
1782096166510;78;1
1782096166594;84;1
1782096166595;0;1
1782096166678;83;1
1782096166756;77;1
1782096166834;78;1
1782096166914;80;1
1782096166915;0;1
1782096167006;90;1
1782096167091;85;1
1782096167178;86;1
1782096167259;80;1
1782096167260;1;1
1782096167346;85;1
1782096167428;83;1
1782096167524;95;1
1782096167619;95;1
1782096167620;0;1
1782096167723;103;1
1782096167816;93;1
1782096167935;118;1
1782096168030;94;1
1782096168031;1;1
1782096168127;96;1
1782096168221;93;1
1782096168335;114;1
1782096168479;144;1
1782096168480;1;1
1782096168620;139;1
1782096168760;139;1
1782096168911;151;1
1782096169036;124;1
1782096169037;1;1
1782096169178;140;1
1782096169315;137;1
1782096169464;148;1
1782096169601;137;1
1782096169603;1;1
1782096169737;133;1
1782096169883;145;1
1782096170020;137;1
1782096170159;138;1
1782096170160;1;1
1782096170305;145;1
1782096170455;148;1
1782096170600;145;1
1782096170773;172;1
1782096170775;2;1
1782096170954;179;1
1782096171115;161;1
1782096171288;172;1
1782096171457;169;1
1782096171460;1;1
1782096171626;166;1
1782096171793;166;1
1782096171953;159;1
1782096172133;180;1
1782096172135;2;1
1782096172299;163;1
1782096172475;175;1
1782096172656;180;1
1782096172831;175;1
1782096172834;2;1
1782096173007;173;1
1782096173178;170;1
1782096173336;157;1
1782096173510;173;1
1782096173512;1;1
1782096173687;175;1
1782096173887;200;1
1782096174100;211;1
1782096174339;240;1
1782096174342;2;1
1782096174551;208;1
1782096174744;192;1
1782096174885;142;1
1782096175017;132;1
1782096175020;2;1
1782096175161;140;1
1782096175296;135;1
1782096175449;152;1
1782096175584;135;1
1782096175586;1;1
1782096175724;139;1
1782096175860;135;1
1782096176000;139;1
1782096176160;161;1
1782096176163;2;1
1782096176325;161;1
1782096176472;147;1
1782096176626;153;1
1782096176778;152;1
1782096176780;2;1
1782096176960;180;1
1782096177119;158;1
1782096177282;163;1
1782096177453;171;1
1782096177455;1;1
1782096177625;170;1
1782096177793;167;1
1782096177956;162;1
1782096178116;159;1
1782096178119;2;1
1782096178273;154;1
1782096178431;158;1
1782096178590;159;1
1782096178763;172;1
1782096178765;2;1
1782096178933;167;1
1782096179104;171;1
1782096179275;170;1
1782096179453;178;1
1782096179455;2;1
1782096179633;178;1
1782096179810;177;1
1782096179992;180;1
1782096180176;184;1
1782096180178;2;1
1782096180367;188;1
1782096180567;198;1
1782096180745;179;1
1782096180921;175;1
1782096180923;2;1
1782096181125;201;1
1782096181316;189;1
1782096181505;189;1
1782096181707;202;1
1782096181710;2;1
1782096181921;211;1
1782096182130;208;1
1782096182339;208;1
1782096182547;208;1
1782096182550;2;1
1782096182789;239;1
1782096182995;205;1
1782096183211;215;1
1782096183472;260;1
1782096183478;6;1
1782096183828;349;1
1782096184061;232;1
1782096184302;241;1
1782096184545;242;1
1782096184547;2;1
1782096184853;307;1
1782096185171;317;1
1782096185464;293;1
1782096185764;300;1
1782096185769;4;1
1782096186068;298;1
1782096186455;387;1
1782096186725;269;1
1782096187019;294;1
1782096187024;4;1
1782096187821;797;1
1782096188676;853;1
1782096189355;679;1
1782096189543;187;1
1782096189545;1;1
1782096189734;189;1
1782096189921;187;1
1782096190404;481;1
1782096190583;179;1
1782096190585;2;1
1782096190768;182;1
1782096190947;178;1
1782096191427;481;1
1782096191619;191;1
1782096191623;3;1
1782096191833;210;1
1782096192019;186;1
1782096192456;437;1
1782096192514;57;1
1782096192515;0;1
1782096192573;58;1
1782096192629;56;1
1782096192687;57;1
1782096192746;58;1
1782096192746;0;1
1782096192808;61;1
1782096192868;60;1
1782096192933;66;1
1782096192997;63;1
1782096192998;0;1
1782096193063;65;1
1782096193479;416;1
1782096193548;68;1
1782096193615;66;1
1782096193615;0;1
1782096193690;74;1
1782096193757;66;1
1782096193825;68;1
1782096193891;66;1
1782096193892;0;1
1782096193966;73;1
1782096194034;67;1
1782096194384;350;1
1782096194457;73;1
1782096194458;1;1
1782096194532;73;1
1782096194604;72;1
1782096194688;83;1
1782096194763;75;1
1782096194765;0;1
1782096194840;75;1
1782096194915;74;1
1782096195011;96;1
1782096195130;119;1
1782096195132;0;1
1782096195205;74;1
1782096195286;79;1
1782096195365;79;1
1782096195446;80;1
1782096195446;0;1
1782096195533;85;1
1782096195611;78;1
1782096195692;80;1
1782096195775;83;1
1782096195777;1;1
1782096195864;86;1
1782096195946;82;1
1782096196032;86;1
1782096196156;123;1
1782096196157;0;1
1782096196246;89;1
1782096196324;77;1
1782096196406;81;1
1782096196487;81;1
1782096196487;0;1
1782096196580;92;1
1782096196663;81;1
1782096196747;84;1
1782096196830;83;1
1782096196831;0;1
1782096196918;87;1
1782096197006;86;1
1782096197146;140;1
1782096197233;87;1
1782096197234;1;1
1782096197321;87;1
1782096197404;82;1
1782096197487;83;1
1782096197576;88;1
1782096197577;1;1
1782096197665;87;1
1782096197751;86;1
1782096197838;86;1
1782096197928;89;1
1782096197929;1;1
1782096198022;92;1
1782096198164;142;1
1782096198249;84;1
1782096198337;87;1
1782096198338;1;1
1782096198432;94;1
1782096198525;92;1
1782096198620;95;1
1782096198714;93;1
1782096198716;1;1
1782096198810;95;1
1782096198904;92;1
1782096199000;96;1
1782096199157;156;1
1782096199157;0;1
1782096199255;98;1
1782096199356;100;1
1782096199454;97;1
1782096199548;95;1
1782096199550;1;1
1782096199653;103;1
1782096199753;98;1
1782096199857;105;1
1782096199977;118;1
1782096199978;1;1
1782096200162;184;1
1782096200257;94;1
1782096200352;94;1
1782096200465;112;1
1782096200467;2;1
1782096200580;112;1
1782096200682;102;1
1782096200797;114;1
1782096200905;108;1
1782096200907;1;1
1782096201024;117;1
1782096201195;170;1
1782096201298;102;1
1782096201412;114;1
1782096201414;1;1
1782096201542;128;1
1782096201660;117;1
1782096201775;115;1
1782096201883;107;1
1782096201884;1;1
1782096202005;121;1
1782096202183;177;1
1782096202284;101;1
1782096202389;105;1
1782096202391;1;1
1782096202502;111;1
1782096202616;114;1
1782096202732;115;1
1782096202840;109;1
1782096202842;1;1
1782096202959;116;1
1782096203065;106;1
1782096203244;177;1
1782096203350;106;1
1782096203352;1;1
1782096203465;113;1
1782096203577;111;1
1782096203686;109;1
1782096203797;110;1
1782096203800;2;1
1782096203921;121;1
1782096204034;112;1
1782096204210;176;1
1782096204326;115;1
1782096204327;1;1
1782096204441;113;1
1782096204554;112;1
1782096204664;110;1
1782096204779;115;1
1782096204781;1;1
1782096204900;119;1
1782096205017;115;1
1782096205236;219;1
1782096205348;111;1
1782096205349;1;1
1782096205475;125;1
1782096205591;115;1
1782096205709;117;1
1782096205827;118;1
1782096205830;1;1
1782096205948;119;1
1782096206064;115;1
1782096206275;211;1
1782096206385;110;1
1782096206386;1;1
1782096206510;123;1
1782096206623;112;1
1782096206744;121;1
1782096206863;119;1
1782096206865;1;1
1782096206989;124;1
1782096207194;204;1
1782096207324;129;1
1782096207437;114;1
1782096207440;1;1
1782096207557;116;1
1782096207672;116;1
1782096207788;114;1
1782096207903;114;1
1782096207905;2;1
1782096208028;123;1
1782096208260;232;1
1782096208382;122;1
1782096208556;173;1
1782096208558;1;1
1782096208686;127;1
1782096208818;133;1
1782096208968;148;1
1782096209195;227;1
1782096209198;2;1
1782096209334;136;1
1782096209490;156;1
1782096209647;156;1
1782096209776;129;1
1782096209777;1;1
1782096209919;141;1
1782096210039;119;1
1782096210382;343;1
1782096210592;210;1
1782096210594;2;1
1782096210906;311;1
1782096211232;326;1
1782096211484;250;1
1782096211876;392;1
1782096211882;6;1
1782096212232;349;1
1782096212474;241;1
1782096212737;263;1
1782096212960;222;1
1782096212963;2;1
1782096213311;347;1
1782096213437;127;1
1782096213564;126;1
1782096213706;142;1
1782096213709;2;1
1782096213844;135;1
1782096213976;131;1
1782096214092;117;1
1782096214298;206;1
1782096214301;2;1
1782096214431;129;1
1782096214548;116;1
1782096214664;116;1
1782096214789;125;1
1782096214791;2;1
1782096214951;160;1
1782096215067;115;1
1782096155257;225;1
1782096155365;107;1
1782096155590;225;1
1782096156016;426;1
1782096156255;237;1
1782096156256;0;1
1782096156406;149;1
1782096156614;209;1
1782096156823;208;1
1782096156971;147;1
1782096156972;1;1
1782096157146;174;1
1782096157283;135;1
1782096157371;89;1
1782096157473;101;1
1782096157473;0;1
1782096157579;105;1
1782096157676;96;1
1782096157775;99;1
1782096157869;92;1
1782096157869;1;1
1782096157981;111;1
1782096158081;99;1
1782096158200;118;1
1782096158299;99;1
1782096158300;0;1
1782096158390;90;1
1782096158481;90;1
1782096158580;99;1
1782096158671;90;1
1782096158672;1;1
1782096158792;119;1
1782096158914;122;1
1782096159043;128;1
1782096159165;123;1
1782096159168;1;1
1782096159286;118;1
1782096159395;109;1
1782096159515;119;1
1782096159642;128;1
1782096159644;1;1
1782096159781;137;1
1782096159911;130;1
1782096160041;129;1
1782096160165;122;1
1782096160166;1;1
1782096160286;121;1
1782096160408;121;1
1782096160533;124;1
1782096160651;117;1
1782096160652;1;1
1782096160780;127;1
1782096160904;124;1
1782096161033;130;1
1782096161171;137;1
1782096161171;1;1
1782096161307;134;1
1782096161438;131;1
1782096161571;133;1
1782096161724;151;1
1782096161725;1;1
1782096161854;129;1
1782096161989;134;1
1782096162121;132;1
1782096162253;131;1
1782096162255;1;1
1782096162395;140;1
1782096162538;142;1
1782096162680;142;1
1782096162821;140;1
1782096162821;1;1
1782096162960;138;1
1782096163111;151;1
1782096163259;147;1
1782096163414;156;1
1782096163416;1;1
1782096163558;140;1
1782096163707;150;1
1782096163863;155;1
1782096164016;152;1
1782096164018;2;1
1782096164183;166;1
1782096164361;178;1
1782096164528;166;1
1782096164683;154;1
1782096164685;1;1
1782096164846;160;1
1782096164961;114;1
1782096165078;117;1
1782096165167;88;1
1782096165169;1;1
1782096165276;108;1
1782096165384;107;1
1782096165478;94;1
1782096165571;91;1
1782096165571;1;1
1782096165671;99;1
1782096165779;109;1
1782096165875;94;1
1782096165959;84;1
1782096165960;0;1
1782096166033;73;1
1782096166110;76;1
1782096166190;80;1
1782096166284;93;1
1782096166285;0;1
1782096166363;78;1
1782096166450;86;1
1782096166530;79;1
1782096166615;85;1
1782096166616;1;1
1782096166697;81;1
1782096166775;76;1
1782096166853;78;1
1782096166944;91;1
1782096166945;1;1
1782096167027;81;1
1782096167114;86;1
1782096167199;85;1
1782096167282;82;1
1782096167283;1;1
1782096167365;82;1
1782096167462;96;1
1782096167558;95;1
1782096167642;83;1
1782096167642;0;1
1782096167749;106;1
1782096167847;97;1
1782096167958;111;1
1782096168054;95;1
1782096168054;0;1
1782096168150;95;1
1782096168246;95;1
1782096168366;120;1
1782096168514;148;1
1782096168516;1;1
1782096168653;137;1
1782096168807;154;1
1782096168943;134;1
1782096169076;133;1
1782096169077;1;1
1782096169211;133;1
1782096169349;137;1
1782096169496;146;1
1782096169633;137;1
1782096169634;1;1
1782096169772;137;1
1782096169912;139;1
1782096170050;138;1
1782096170190;140;1
1782096170193;2;1
1782096170339;146;1
1782096170486;147;1
1782096170633;146;1
1782096170820;187;1
1782096170823;2;1
1782096170990;167;1
1782096171146;156;1
1782096171321;174;1
1782096171493;172;1
1782096171495;2;1
1782096171660;165;1
1782096171827;167;1
1782096171987;159;1
1782096172172;184;1
1782096172175;2;1
1782096172349;174;1
1782096172520;171;1
1782096172694;174;1
1782096172869;175;1
1782096172871;2;1
1782096173044;172;1
1782096173213;168;1
1782096173373;160;1
1782096173551;177;1
1782096173553;2;1
1782096173737;183;1
1782096173926;189;1
1782096174149;222;1
1782096174394;245;1
1782096174397;3;1
1782096174612;213;1
1782096174780;168;1
1782096174916;135;1
1782096175054;137;1
1782096175056;1;1
1782096175192;136;1
1782096175328;135;1
1782096175481;154;1
1782096175618;135;1
1782096175620;1;1
1782096175757;137;1
1782096175896;138;1
1782096176036;141;1
1782096176199;162;1
1782096176203;3;1
1782096176363;161;1
1782096176507;143;1
1782096176660;153;1
1782096176825;164;1
1782096176828;3;1
1782096176997;168;1
1782096177158;160;1
1782096177321;162;1
1782096177495;174;1
1782096177497;1;1
1782096177666;169;1
1782096177833;167;1
1782096177995;161;1
1782096178154;159;1
1782096178157;2;1
1782096178310;153;1
1782096178467;157;1
1782096178635;168;1
1782096178803;167;1
1782096178805;1;1
1782096178975;170;1
1782096179148;173;1
1782096179317;169;1
1782096179496;179;1
1782096179498;1;1
1782096179677;178;1
1782096179859;182;1
1782096180036;175;1
1782096180222;185;1
1782096180224;2;1
1782096180410;185;1
1782096180607;198;1
1782096180789;181;1
1782096180966;177;1
1782096180968;1;1
1782096181173;205;1
1782096181362;187;1
1782096181550;188;1
1782096181760;210;1
1782096181764;3;1
1782096181967;202;1
1782096182182;216;1
1782096182386;204;1
1782096182604;217;1
1782096182607;3;1
1782096182839;232;1
1782096183049;209;1
1782096183266;216;1
1782096183556;291;1
1782096183560;2;1
1782096183886;326;1
1782096184118;232;1
1782096184355;237;1
1782096184607;251;1
1782096184613;5;1
1782096184921;307;1
1782096185235;314;1
1782096185548;312;1
1782096185851;303;1
1782096185855;4;1
1782096186229;373;1
1782096186515;286;1
1782096186789;273;1
1782096187342;552;1
1782096187346;3;1
1782096187975;629;1
1782096188802;826;1
1782096189397;596;1
1782096189590;191;1
1782096189594;4;1
1782096189781;187;1
1782096189968;188;1
1782096190444;475;1
1782096190633;189;1
1782096190637;3;1
1782096190814;176;1
1782096190989;175;1
1782096191480;490;1
1782096191671;191;1
1782096191677;5;1
1782096191880;203;1
1782096192071;190;1
1782096192472;401;1
1782096192529;56;1
1782096192530;0;1
1782096192587;57;1
1782096192643;55;1
1782096192702;59;1
1782096192761;59;1
1782096192762;0;1
1782096192824;60;1
1782096192885;61;1
1782096192949;64;1
1782096193013;64;1
